Rank	Gene	HalfLife1	HalfLife2	HalfLife3	AverageHalfLife
1586	YDR055W	76.8472311307	38.239260114	29.509142076	48.1985444402
1587	YEL070W	30.4495668514	90.0414063317	23.9898477188	48.160273634
1588	YGL201C	24.4297772549	56.6200809278	63.3403519162	48.130070033
1589	YLR030W	22.7146192176	77.301230355	44.2098951476	48.0752482401
1590	YLR384C	29.7354182444	80.9327348668	33.3263592821	47.9981707977
1591	YHR079C-A	30.9886389944	79.7119353918	33.21206692	47.9708804354
1592	YOR394W	21.9053937302	97.7760524652	24.2155567064	47.9656676339
1593	YGR045C	40.7589176114		55.1450915768	47.9520045941
1594	YLR215C	41.0672904723	78.8682707255	23.8914401431	47.9423337803
1595	YKL131W	39.1361235962	90.0926856857	14.5539168425	47.9275753748
1596	YER007W		88.0552333515	7.61941092015	47.8373221358
1597	YOL100W	18.5953557992	67.3461642675	57.5601840573	47.8339013747
1598	YPR020W	40.5169668097		55.1184342543	47.817700532
1599	YLR313C	35.1615611005	88.3697353242	19.9032023358	47.8114995868
1600	YBR148W	58.7280400384	46.7591869481	37.872776831	47.7866679392
1601	YDR136C	63.1303051365		32.3936592947	47.7619822156
1602	YNL211C	27.8032346731	67.6948020989		47.749018386
1603	YKL121W	32.7013097648	84.0255615507	26.4513977008	47.7260896721
1604	YPR185W	19.1678042348	100.714981667	23.2362159693	47.7063339571
1605	YER142C	44.183135804	63.8028673043	35.003886937	47.6632966818
1606	YDL073W		50.3940661529	44.9105378901	47.6523020215
1607	YMR274C		68.1154161142	27.1756283675	47.6455222409
1608	YLR150W	42.1068457762	53.134814033		47.6208299046
1609	YBR198C	47.4516386743	70.4758076387	24.9014892708	47.6096451946
1610	YPR116W	65.8416172868		29.3538317825	47.5977245346
1611	YDR282C	29.1105030397	77.6256106522	35.9169150309	47.5510095743
1612	YDR006C	33.9800331343	68.4812014282	40.1860855717	47.5491067114
1613	YNL148C	25.6233508447	95.1365136814	21.7680001938	47.5092882399
1614	YER163C	18.6884359024	75.5957378209	48.2219849456	47.5020528896
1615	YOR137C	37.9136930104	51.6163082857	52.7704593291	47.4334868751
1616	YDR250C	39.4877548261		55.372045735	47.4299002806
1617	YEL043W	85.1799165004	25.326488912	31.7672885494	47.424564654
1618	YHR093W	17.6153505371	78.4595113128	46.1641681442	47.413009998
1619	YIL001W	73.627926477	4.99700325374	63.5714035997	47.3987777768
1620	YDR125C	85.7289898043	27.7906942247	28.3875483595	47.3024107961
1621	YPR117W	53.0182797336		41.5772157991	47.2977477664
1622	YCL069W	12.2355848302		82.3534080977	47.2944964639
1623	YPR166C	11.396115402	3.94578727665	126.49712625	47.2796763095
1624	YKL217W	26.0693604668	85.3831410476	30.3721673443	47.2748896196
1625	YER109C	30.9414690626	89.994719831	20.8628991675	47.266362687
1626	YBR292C	49.0173890687		45.4467004751	47.2320447719
1627	YFR003C	38.2827612917	76.9276823757	26.4108384151	47.2070940275
1628	YEL028W	35.4373584858	78.7743410301	27.3011911067	47.1709635409
1629	YGL202W	40.6185600861	48.465064092	52.4272648596	47.1702963459
1630	YIL134W	36.1656210516	28.7523986137	76.579284149	47.1657679381
1631	YDR271C	34.2236613355	86.8259550127	20.3347656844	47.1281273442
1632	YMR187C	38.1258235947	36.7879358124	66.4326599701	47.1154731257
1633	YAR020C	35.4901144545	66.6936559108	39.0966321158	47.0934674937
1634	YGR116W	43.7647918053	57.3886102758	40.0738453574	47.0757491462
1635	YOR290C	25.2922881549	92.6836701093	23.1228995742	47.0329526128
1636	YHL014C	59.8015223561		34.2285479832	47.0150351697
1637	YPR008W	32.1624121099	84.640826194	24.1704911047	46.9912431362
1638	YNL305C	17.5914850489	78.3597359888	45.0185590873	46.9899267083
1639	YDR013W	52.0167654327	62.7089132569	26.0742236063	46.9333007653
1640	YLR297W	28.1617916306	82.6259598661	29.8364680063	46.8747398343
1641	YCR024C	50.5521862011	35.5467736241	54.5180680657	46.8723426303
1642	YGR281W	24.8596319881	54.0770625004	61.6172309274	46.851308472
1643	YNL249C	31.7805628832	65.5074825197	43.2516471529	46.8465641852
1644	YPL104W	64.8499574064	46.916996523	28.6564942362	46.8078160552
1645	YIR026C		78.7701147853	14.7378591639	46.7539869746
1646	YBL084C	31.3714209519	76.7224572	32.1398081018	46.7445620846
1647	YER144C	31.5023137285	69.7178852071	38.9918150153	46.7373379836
1648	YER042W	26.801074252	72.7915230655	40.5677983824	46.7201318999
1649	YPR153W	20.073323801	53.5547521775	66.4979282778	46.7086680854
1650	YPL156C	37.3600910284	73.648621138	28.9718253159	46.6601791607
1651	YOR044W	26.8105883068	88.2921686342	24.8047800119	46.635845651
1652	YLR454W	33.9812187859		59.2788875966	46.6300531913
1653	YKR019C	39.5434694617		53.6339094191	46.5886894404
1654	YOL081W	31.0663347834	87.1916101106	21.4317586346	46.5632345096
1655	YNL055C	20.154750443	75.6235438371	43.8423838768	46.5402260523
1656	YNR063W	28.0886207643	88.0717091097	23.3160107794	46.4921135512
1657	YKL109W		52.6183229944	40.3430301011	46.4806765477
1658	YAL016W	50.415394803	60.5934841048	28.321858761	46.443579223
1659	YIL108W	48.5395910596	59.0495446906	31.5906262104	46.3932539868
1660	YKL066W	20.1841069297	94.2673936626	24.5467808021	46.3327604648
1661	YNR044W		66.9833082491	25.6109789838	46.2971436164
1662	YNR077C	23.196133233	31.2562299662	84.4095331166	46.2872987719
1663	YOR341W	32.2288645873	79.820723419	26.7941885054	46.2812588372
1664	YJR098C	70.5154815286	29.4637766506	38.8592631252	46.2795071015
1665	YOL072W	27.5161156303	90.8881769297	20.4218980369	46.2753968656
1666	YLR256W	35.0837149507	73.3052003236	30.4154865484	46.2681339409
1667	YDR122W	5.8461364495	75.0793684869	57.8550081128	46.2601710164
1668	YGR177C		69.460362548	23.0584308061	46.259396677
1669	YLR364W	22.5189661491		69.9896710303	46.2543185897
1670	YDL209C		75.8225551604	16.6646048619	46.2435800112
1671	YJL057C	51.6057539851		40.8153113617	46.2105326734
1672	YHR104W	46.2051293647			46.2051293647
1673	YLR010C	65.8429525477		26.5650178046	46.2039851761
1674	YAL043C	104.694976901	22.7760765233	10.9566330342	46.1425621528
1675	YOR034C		64.8156427514	27.4515655378	46.1336041446
1676	YDR244W	36.5711547306	73.8052424175	28.0067555254	46.1277175578
1677	YJL161W	42.9576739831		49.280226959	46.1189504711
1678	YDL244W	24.5698944023	83.3042203474	30.4737024028	46.1159390508
1679	YDR238C	31.087983108	73.3850645192	33.8296942686	46.1009139653
1680	YJR039W			46.0779512895	46.0779512895
1681	YPL039W	34.8266136986	75.0601971436	28.3223489326	46.0697199249
1682	YBR144C	51.7075265998		40.3858868588	46.0467067293
1683	YBR293W	62.8285617914	3.04597902703	72.2060519288	46.0268642491
1684	YDR261C	79.7325178888	30.6005262513	27.5984657629	45.9771699677
1685	YNL167C	61.0761828409	53.1321669816	23.7226563815	45.977002068
1686	YAL020C	52.6183310223	49.8663602443	35.3853667433	45.9566860033
1687	YNL292W	34.480661302	91.0865374406	12.2671436637	45.9447808021
1688	YNL269W	27.6743820765	41.5513111628	68.532644828	45.9194460224
1689	YDR262W	38.1724674026	64.7064439645	34.8088451578	45.8959188416
1690	YIL058W	26.2083344798		65.532901559	45.8706180194
1691	YGR168C		61.1576905584	30.5606609575	45.8591757579
1692	YNL049C	29.8537770588	74.8366109952	32.8392481129	45.8432120557
1693	YDL224C	25.9209643878	79.9089067066	31.6939126976	45.841261264
1694	YPL136W	50.7997931531	50.6900434801	36.0324574368	45.84076469
1695	YLL018C	32.415668684	63.8696421949	41.230986901	45.8387659266
1696	YLR174W	36.1684240149	75.4269538223	25.8045841862	45.7999873412
1697	YBR208C	34.647403831	60.9264549553	41.6890785865	45.7543124576
1698	YDR532C	71.3174771463	47.8898771482	18.0402751962	45.7492098303
1699	YDR011W	41.7252805422	65.7986859518	29.7235564254	45.7491743065
1700	YNR076W	37.7148817183	71.3923890053	28.1357754909	45.7476820715
1701	YBR024W	51.0693536311	56.3157372431	29.7452770518	45.710122642
1702	YDR463W		72.2637376792	19.1061578404	45.6849477598
1703	YER169W	16.7313399324	67.1773560607	52.9857297456	45.6314752462
1704	YPL071C	37.9294199658		53.3216159006	45.6255179332
1705	YJL077C	24.6121385088		66.6285284783	45.6203334936
1706	YKR105C	29.2170441822	97.7280775486	9.8814433303	45.6088550204
1707	YCR083W		44.6404850071	46.5165425933	45.5785138002
1708	YML102C-A	67.9164017391	39.9647734497	28.8123934036	45.5645228641
1709	YGL151W		42.2256982653	48.8984951425	45.5620967039
1710	YGR230W	28.1259241929	82.2278591375	26.3034298758	45.5524044021
1711	YOR325W	41.7924682111	74.1559068939	20.6547272767	45.5343674606
1712	YER100W	44.4734625523	67.1095487711	24.8987870917	45.493932805
1713	YGL214W	25.9749168588	82.8138587071	27.6140698633	45.4676151431
1714	YPR053C	71.5759042809		19.3588733623	45.4673888216
1715	YDR201W	42.0109159054	49.1998775267	45.1222944306	45.4443626209
1716	YLR356W	29.4416327417	69.8687997543	37.0114053649	45.4406126203
1717	YML066C	74.8650135521	44.6292303958	16.6582950623	45.3841796701
1718	YLR125W	67.876665418	42.0031301286	26.2561281576	45.3786412347
1719	YEL047C	32.5474528433	29.1174961764	74.4568852601	45.3739447599
1720	YDL030W			45.3664982234	45.3664982234
1721	YLR158C	45.3658198606			45.3658198606
1722	YGR194C	46.7379720332	68.4623242073	20.8759946888	45.3587636431
1723	YIL013C	30.7451290191	73.0628227083	32.2269928843	45.3449815372
1724	YGR008C	40.2242104169	51.5885989778	44.2085145166	45.3404413038
1725	YBR064W	43.4497942526	43.46468171	49.1046170935	45.3396976854
1726	YAR028W		40.7881798865	49.8543754429	45.3212776647
1727	YBL018C	41.8845074309	51.5803188506	42.3993460166	45.2880574327
1728	YOL032W	45.2687893846			45.2687893846
1729	YCL063W	16.4911355894	88.1726562601	31.0950184537	45.2529367678
1730	YOL003C	39.7527613156	59.6647963164	36.3270958463	45.2482178261
1731	YNR032W	39.2054609949	55.3484496602	41.1353056296	45.2297387615
1732	YLR369W	51.9684984943		38.4849822611	45.2267403777
1733	YGR201C	32.0344475411	78.5026303505	25.1111568772	45.2160782563
1734	YGL042C	33.4228150226	85.1741611252	17.0450022598	45.2139928025
1735	YPL006W	29.2307092756	68.4917133359	37.8404635858	45.1876287324
1736	YNR023W	117.799090349	8.55539196791	9.10937840819	45.1546202418
1737	YAR068W	52.7821860622	57.0044824794	25.6091656372	45.1319447263
1738	YBR238C	36.9481415259	61.7123539701	36.6769945166	45.1124966708
1739	YJL152W	42.4397794766	56.7055180056	36.1766636218	45.107320368
1740	YFR046C	20.6976019621	55.9293401218	58.6875574262	45.10483317
1741	YEL017W	36.7453934832	70.4592020114	28.1026888362	45.1024281103
1742	YLL046C	38.0575958358	66.2888520241	30.8969248429	45.0811242343
1743	YPR034W		53.6020433274	36.5492922952	45.0756678113
1744	YER143W	14.09676376	94.133953329	26.9510003073	45.0605724654
1745	YER001W	41.2921420417		48.7690674515	45.0306047466
1746	YMR192W	23.2606071003	81.5701035471	30.2274359592	45.0193822022
1747	YHR046C	25.0690935904	64.9497533914		45.0094234909
1748	YER172C	34.2716436779	76.1848042849	24.5649564595	45.0071348074
1749	YLR387C	47.5822576212	41.8700900552	45.5488113795	45.000386352
1750	YPR200C	46.190616185		43.7933493146	44.9919827498
1751	YPR127W	63.6602876291	43.2604785481	27.9915611441	44.9707757738
1752	YJL135W	30.0784527682	76.4480003307	28.3808287629	44.969093954
1753	YFL040W	23.1607842003	64.7140295797	46.9545287161	44.9431141654
1754	YHL006C	40.0112371709	75.2445588166	19.437469673	44.8977552202
1755	YNL099C	46.0361157005	65.3444314593	23.2465531524	44.8757001041
1756	YNL114C	44.0174483738	81.4209338397	9.07942290902	44.8392683742
1757	YDR203W	64.9739705235		24.6951307109	44.8345506172
1758	YGL117W	41.059340989		48.4991371245	44.7792390567
1759	YGL240W	67.5690339133	25.4922770243	41.2526990694	44.771336669
1760	YBR124W	88.4802259351	4.10573186577	41.7098429524	44.7652669178
1761	YJR008W	15.5022912449	77.1630604315	41.5549635388	44.7401050717
1762	YAL032C	49.3224296585	56.9684489227	27.8620002947	44.7176262919
1763	YMR071C	54.8801020923	37.6902167751	41.5225770608	44.6976319761
1764	YAL045C	43.1419527551	57.9375609241	32.9858343176	44.6884493323
1765	YFL001W	39.2973797013	67.4765725289	27.2671123807	44.6803548703
1766	YAL064W-B	19.9058893862	81.1047795574	32.9800113731	44.6635601056
1767	YDR372C	43.5452171389	52.3265549852	38.1187135256	44.6634952166
1768	YDL094C	56.5702704717	41.8802750962	35.4701763283	44.6402406321
1769	YBR043C	23.7532746987	91.3976689767	18.724903384	44.6252823531
1770	YPL099C	39.2622219425	60.1162080368	34.4210041395	44.5998113729
1771	YIL122W	14.6866116778	104.055099388	15.001617451	44.5811095056
1772	YGR139W	26.9117529337	77.8680878645	28.9302401598	44.570026986
1773	YOR313C	40.0185345941		49.1157115502	44.5671230722
1774	YBR127C	27.318022717	62.4789677879	43.8743939229	44.5571281426
1775	YMR316W	44.5559066057			44.5559066057
1776	YDR337W	64.5072857524	41.1346661294	27.9759889437	44.5393136085
1777	YDR459C	36.296891537	56.5097065537	40.80176804	44.5361220436
1778	YNL185C	44.4879888377			44.4879888377
1779	YDR359C	46.0558565037	61.1463823993	26.1420370457	44.4480919829
1780	YLR061W		43.6686212847	45.1784639272	44.4235426059
1781	YPL107W	34.7848156844	73.2931224825	25.1097386811	44.3958922827
1782	YKR004C	27.7866044778	73.0322696694	32.3572785	44.3920508824
1783	YIL101C	35.84724004	67.4577072547	29.7432513037	44.3493995328
1784	YOR214C	44.3028736189			44.3028736189
1785	YKR060W	64.1545182015	52.0667828089	16.6578155299	44.2930388468
1786	YDR530C	70.5691172279		17.9955154518	44.2823163399
1787	YNL192W	39.0162329438	69.4957863668	24.1544844186	44.2221679097
1788	YBR275C	36.1660772421	75.8591613217	20.640350793	44.2218631189
1789	YOR371C	35.8428107418	68.8109948281	27.9557442233	44.2031832644
1790	YOR378W	33.4259207406	45.94306167	53.2193621768	44.1961148624
1791	YDR380W			44.1953075679	44.1953075679
1792	YDL088C	60.2428268305	52.2456953983	20.0923640045	44.1936287444
1793	YDR528W	32.5016076027	84.2981591438	15.7478359318	44.1825342261
1794	YNL296W	44.3822990637		43.9040356547	44.1431673592
1795	YER077C	72.9103966454	38.6478841991	20.8107589516	44.1230132654
1796	YNL135C	25.5816712479	78.7601680974	27.9753772728	44.1057388727
1797	YDR209C	55.4242011604	56.5431008647	20.3229923761	44.0967648004
1798	YLL002W	18.0526332006	100.906171127	13.323112588	44.0939723051
1799	YNL105W	24.9017369832	71.5928392558	35.6765490256	44.0570417549
1800	YML048W-A	38.4624021878		49.5633890259	44.0128956069
1801	YPL255W		55.6501890703	32.3668458013	44.0085174358
1802	YPL019C	30.2254437269	48.6237749818	53.1592180993	44.0028122694
1803	YOR007C			43.9927423264	43.9927423264
1804	YGR060W	43.4621509934	52.1717475577	36.3406832136	43.9915272549
1805	YOR329C	24.8060781317	97.1836848718	9.9682452775	43.9860027604
1806	YGL131C	38.076342389	50.6421352831	43.0464435248	43.921640399
1807	YHL025W	43.4468458038	63.8097730745	24.4850621561	43.9138936781
1808	YNL051W	38.7680588601		48.9995716711	43.8838152656
1809	YMR076C	45.1042529865	60.0195248821	26.5182819442	43.8806866043
1810	YKR018C	35.4764686372	65.8888617579	30.1784021122	43.8479108358
1811	YHR150W	26.0733414798	82.043402477	23.4054235414	43.8407224994
1812	YDR111C	33.9987032008	80.2153805386	17.2627669435	43.8256168943
1813	YMR172C-A	24.0751407489	76.9057537732	30.4059972508	43.795630591
1814	YBR163W	26.6739841712	66.8428550386	37.862420465	43.7930865583
1815	YOL163W	57.4929217093		30.0771113125	43.7850165109
1816	YPR167C			43.7727887815	43.7727887815
1817	YDR523C	24.386710646		63.1495057126	43.7681081793
1818	YFR042W	24.6926451896	90.3924381633	16.1979744694	43.7610192741
1819	YJL136C		38.3880085911	49.1242979236	43.7561532574
1820	YBR194W	46.0359341233		41.4619878138	43.7489609685
1821	YMR324C	22.1426214526	80.9457919471	28.1445992556	43.7443375518
1822	YBR129C	37.9592573804		49.5027283452	43.7309928628
1823	YHR109W	30.1286602171	58.9181639377	42.1240676704	43.7236306084
1824	YOR171C	59.0042489688	36.3586998621	35.6459302363	43.6696263557
1825	YKL118W	51.6147171471		35.7031053468	43.658911247
1826	YMR067C	70.4389425452	43.4113579554	17.1121209598	43.6541404868
1827	YNL126W		60.4121862879	26.8805424802	43.646364384
1828	YCL040W	24.0690605944	50.2626739201	56.5499244812	43.6272196652
1829	YAL035C-A	19.7210332367	81.9701263119	29.0258460649	43.5723352045
1830	YDL218W	30.0927682994	67.9424541894	32.5829657342	43.5393960743
1831	YGR282C	20.7433981287	66.7799982264	43.0851363324	43.5361775625
1832	YJL026W	44.9870448342	55.773857741	29.7889076826	43.5166034193
1833	YNL200C	65.065680449	43.0143432869	22.4689803276	43.5163346878
1834	YOL013C	60.7586129304	42.5375581375	27.2384987361	43.5115566013
1835	YPR051W		62.3062067403	24.7151018569	43.5106542986
1836	YKL176C		66.1926114448	20.8244710915	43.5085412681
1837	YLR348C	51.9567236839	41.4090376642	37.1566421725	43.5074678402
1838	YNL251C	30.8528788463	76.8951777317	22.7053000369	43.4844522049
1839	YOR210W	34.4902053547	56.4872508919	39.420611695	43.4660226472
1840	YNL088W	64.7801266757	46.8583384083	18.7435708948	43.4606786596
1841	YDL034W	22.4711733777	54.1164258071	53.7629152281	43.450171471
1842	YAL009W	87.3849057439	21.9053117576	21.0022219786	43.43081316
1843	YLR042C	43.4035545369			43.4035545369
1844	YDL146W	34.4575910409	58.9570536191	36.7710062838	43.3952169812
1845	YER019W	43.3848847385			43.3848847385
1846	YLL028W	44.0999151935	51.7320811801	34.3217471995	43.384581191
1847	YLR251W	28.0730678523	28.8375931959	73.2197134969	43.376791515
1848	YAR019C	58.6645624169	49.079589976	22.2571462669	43.3337662199
1849	YAL044C	18.170297291	51.9399569866	59.8810338768	43.3304293848
1850	YDR333C	59.3233327896		27.3069435761	43.3151381829
1851	YKL003C		56.3275861726	30.3003005777	43.3139433751
1852	YMR216C	32.9035318813	59.4151358294	37.6085029774	43.309056896
1853	YDL149W	53.18600484	52.9381707833	23.7249305227	43.283035382
1854	YLR098C	37.5313666701	53.0353765069	39.281553262	43.2827654797
1855	YNR025C	68.4766498988	36.7244059809	24.6311963336	43.2774174044
1856	YLR338W	45.3231170044	58.0459586398	26.4073340941	43.2588032461
1857	YNR055C	64.0579458029	29.909375039	35.8040820628	43.2571343016
1858	YDR540C	68.708982418	43.0656480229	17.9772563058	43.2506289156
1859	YGL178W	63.3911274722	46.3390436272	20.0093894079	43.2465201691
1860	YBR020W	57.28077718	35.3149289495	37.1352958699	43.2436673331
1861	YJL066C	66.3032198031		20.1101152562	43.2066675297
1862	YJL036W	34.4222122374	70.0567639333	25.1272648176	43.2020803294
1863	YGL059W	25.6384233146	75.7487343814	28.1709039789	43.1860205583
1864	YCR088W	31.741920257	61.2460420618	36.5201373975	43.1693665721
1865	YNL020C	74.4536890427	33.3470910207	21.7047249747	43.1685016794
1866	YPL176C	56.2906278767	38.4674142755	34.7393085927	43.1657835816
1867	YDL165W	80.3580944905	7.54636996015	41.5437383316	43.1494009274
1868	YOR032C	34.6730800175		51.6129732198	43.1430266186
1869	YDR541C			43.0941850595	43.0941850595
1870	YOR199W	63.8644250174	43.58519349	21.774815424	43.0748113105
1871	YKR050W	26.8160126033	79.3983443411	22.9829261882	43.0657610442
1872	YPL003W	59.8109239686	37.0387872421	32.3261482856	43.0586198321
1873	YGR114C		63.6346436719	22.4690052216	43.0518244468
1874	YNR072W	34.9889831264	58.9565049157	35.1643164	43.0366014807
1875	YGL198W	52.5194932188	49.3871727152	27.1089122991	43.0051927443
1876	YHR001W	21.8116801027	87.2188959384	19.9395263754	42.9900341388
