Rank	GeneID	Score
3069	16128081	3.58797415934
3070	49176450	3.58670351114
3071	16132170	3.58502142496
3072	16131465	3.58502142496
3073	16131303	3.5849275062
3074	16128341	3.58207443722
3075	b4424	3.58067485686
3076	16129294	3.57792382349
3077	145698343	3.57792382349
3078	16128089	3.57695933655
3079	16131829	3.5725049862
3080	16128383	3.57202410136
3081	16129406	3.57202410136
3082	16129193	3.57202410136
3083	16128852	3.57150548587
3084	b4447	3.57062452101
3085	16131647	3.56962502068
3086	90111482	3.56835437247
3087	90111432	3.56678006854
3088	16128728	3.56550942034
3089	16132036	3.56405593171
3090	90111523	3.56405593171
3091	16128309	3.56372529855
3092	16129420	3.55960158136
3093	94541094	3.55593996933
3094	16128231	3.55593996933
3095	16128017	3.55535704888
3096	16131592	3.55367496269
3097	16128032	3.55308690034
3098	16130961	3.55308690034
3099	90111493	3.55082189371
3100	16131961	3.54855174518
3101	16131770	3.54738887923
3102	16131962	3.54618767788
3103	16131241	3.54488201629
3104	16130623	3.54410551168
3105	16130102	3.5412524427
3106	16130624	3.54018349551
3107	16131270	3.53850140932
3108	49176373	3.53781942821
3109	162135909	3.53565645719
3110	16130192	3.53328427305
3111	16129149	3.5319867283
3112	16129229	3.53053323967
3113	16130467	3.53053323967
3114	16129187	3.52903974056
3115	16129760	3.52893195831
3116	16130970	3.52468742582
3117	16131861	3.52458539021
3118	16128554	3.52323393719
3119	90111302	3.52063315549
3120	16131993	3.51798990437
3121	16129276	3.51366448618
3122	16128023	3.51126540549
3123	90111356	3.51081141719
3124	16131995	3.50842045336
3125	16129548	3.50772975066
3126	16131324	3.50689751787
3127	16131636	3.50656688471
3128	16130913	3.50521543169
3129	90111400	3.50488479853
3130	16130439	3.50488479853
3131	16128908	3.50488479853
3132	16128074	3.50440391369
3133	49176390	3.50429673617
3134	16130521	3.50381585134
3135	16129542	3.50213376515
3136	16130353	3.50203172954
3137	16128353	3.50096278235
3138	16132023	3.49976158101
3139	16131997	3.49651654885
3140	16132056	3.49551704852
3141	16128188	3.49246227853
3142	16128679	3.49198139369
3143	16128850	3.48854837921
3144	49176119	3.48821774604
3145	16130426	3.48776375774
3146	16129355	3.48594759751
3147	90111337	3.48546671267
3148	16131000	3.48501272437
3149	16130386	3.48309452852
3150	16128860	3.47579522604
3151	16131410	3.47544327336
3152	16132212	3.47444377302
3153	16129285	3.46974525224
3154	16128687	3.4685090375
3155	16129174	3.46734617155
3156	16130526	3.46714447054
3157	16128853	3.467117574
3158	16130696	3.4658469258
3159	16131097	3.46381051672
3160	90111353	3.46299385682
3161	16129036	3.46299385682
3162	16129466	3.45877622087
3163	90111505	3.45845870165
3164	16130038	3.45777672054
3165	16131837	3.45609463436
3166	b3759	3.45609463436
3167	b3760	3.45609463436
3168	b3761	3.45609463436
3169	b0205	3.45609463436
3170	b0206	3.45609463436
3171	b3855	3.45609463436
3172	b2588	3.45609463436
3173	b3971	3.45609463436
3174	b3274	3.45609463436
3175	b3273	3.45609463436
3176	b3272	3.45609463436
3177	b4010	3.45609463436
3178	16128199	3.454695054
3179	145698269	3.454695054
3180	16130672	3.45197091717
3181	16130434	3.450490532
3182	90111086	3.44980855089
3183	16131582	3.44912596504
3184	16129845	3.44831444704
3185	90111247	3.44772638469
3186	16131877	3.44772638469
3187	b1910	3.44772638469
3188	16129935	3.44579201122
3189	16129817	3.44367211436
3190	90111138	3.44327203434
3191	16130629	3.44319122952
3192	16129652	3.44319122952
3193	16131477	3.43897359358
3194	b4413	3.4366765485
3195	16131726	3.4366765485
3196	145698261	3.43482297985
3197	16132144	3.43372956076
3198	16128178	3.4336217785
3199	16129184	3.4336217785
3200	16128640	3.42892325772
3201	16128895	3.42792375739
3202	16130339	3.42792375739
3203	16130776	3.42792375739
3204	16131618	3.42792375739
3205	16129407	3.42652417703
3206	16131650	3.42517272402
3207	16130083	3.42484209085
3208	16130121	3.4242540285
3209	16131856	3.4242540285
3210	16131197	3.42140907637
3211	16131147	3.42071837367
3212	16130804	3.4182040547
3213	16131320	3.41807512255
3214	90111557	3.41647384118
3215	16130236	3.40830397052
3216	16129197	3.40690439016
3217	49176446	3.40682358535
3218	16130197	3.40120636905
3219	90111546	3.39893622052
3220	226524729	3.39540056568
3221	b4435	3.39400098533
3222	b1954	3.39392018051
3223	90111271	3.38730346388
3224	145698335	3.38710176287
3225	16129042	3.38603281568
3226	16130683	3.38603281568
3227	90111474	3.38593889692
3228	16130690	3.38318786355
3229	16128551	3.38173437492
3230	90111403	3.38058708185
3231	16131963	3.38058708185
3232	16128800	3.3787335132
3233	16129256	3.37705142702
3234	16130392	3.37646336466
3235	b1574	3.3756787432
3236	90111420	3.3713534059
3237	16131664	3.36768367701
3238	90111746	3.36768367701
3239	157783149	3.36768367701
3240	90111477	3.36483872488
3241	16132031	3.36483872488
3242	90111549	3.36355995983
3243	16128847	3.36078445455
3244	16128343	3.36030356971
3245	16132108	3.35971550736
3246	16129889	3.35923462253
3247	49176285	3.3589308859
3248	226524698	3.35753130555
3249	90111553	3.35381578524
3250	16128714	3.35381578524
3251	16130269	3.35381578524
3252	49176286	3.35357907083
3253	16128194	3.35341570521
3254	90111435	3.35241620488
3255	16129632	3.34888055005
3256	16129476	3.34821168288
3257	157783150	3.34661040151
3258	16128659	3.34661040151
3259	16128819	3.34521082116
3260	16130495	3.34318252893
3261	16130694	3.34295393138
3262	16129522	3.34236586903
3263	16130793	3.34236586903
3264	16131095	3.34236586903
3265	16128945	3.34058174723
3266	90111405	3.34043149556
3267	90111436	3.33951280004
3268	90111588	3.33951280004
3269	16129077	3.3383115987
3270	49176089	3.33783071386
3271	94541119	3.33666784791
3272	49176085	3.33439769938
3273	90111200	3.33406706621
3274	90111197	3.33361307792
3275	16128707	3.33134292938
3276	49176395	3.32946246419
3277	16131478	3.32846296386
3278	16129137	3.32826126285
3279	16128321	3.3276783424
3280	16130513	3.3270983969
3281	b4609	3.3270983969
3282	90111689	3.32540819386
3283	16129587	3.32540819386
3284	16132012	3.32401673036
3285	90111360	3.32304412657
3286	162135917	3.32256324173
3287	16128757	3.32256324173
3288	16130141	3.32208235689
3289	90111677	3.32037389801
3290	16128621	3.31695913938
3291	16130602	3.3146758769
3292	16131277	3.31367637656
3293	16131696	3.31271460689
3294	16128816	3.31251290588
3295	16128275	3.31241087027
3296	16128468	3.31014072173
3297	226524727	3.3096598369
3298	16131525	3.3096598369
3299	49176409	3.3096598369
3300	226524717	3.30747049318
3301	90111179	3.30599010801
3302	16128535	3.30136103408
3303	16128754	3.30136103408
3304	162135905	3.30009038588
3305	16130183	3.30009038588
3306	90111527	3.29584585339
3307	16128854	3.29391147993
3308	16131221	3.29179158306
3309	90111630	3.29179158306
3310	90111246	3.29072263588
3311	16128230	3.29072263588
3312	16129162	3.28718698104
3313	16128636	3.28482291375
3314	90111132	3.27888817823
3315	16130927	3.27888817823
3316	16128249	3.27385388238
3317	16128250	3.27385388238
3318	16128092	3.27377307756
3319	16130171	3.27337299754
3320	16131325	3.27337299754
3321	16129400	3.27237349721
3322	145698283	3.27169091136
3323	16128310	3.26883784237
3324	226524715	3.26824978002
3325	94541098	3.26767497643
3326	90111585	3.26767497643
3327	94541102	3.26540482789
3328	49176425	3.26540482789
3329	90111619	3.26372274171
3330	16131910	3.2636207061
3331	90111177	3.26324185687
3332	16129609	3.26186917306
3333	16129744	3.26186917306
3334	16131565	3.26086967273
3335	16128395	3.25810552541
3336	16132216	3.25710602508
3337	90111194	3.253664289
3338	16128002	3.25357037024
3339	16128104	3.25257086991
3340	90111296	3.25250142306
3341	16129486	3.25250142306
3342	16130530	3.24990064136
3343	16129668	3.24520212057
3344	16128003	3.24420262024
3345	16129386	3.24420262024
3346	16130731	3.24352003439
3347	16132176	3.24352003439
3348	16129580	3.24300141889
3349	16130601	3.24145158687
3350	16131581	3.23603274958
3351	90111350	3.23600585304
3352	16129473	3.23555186474
3353	145698307	3.23463316922
3354	90111428	3.23455236441
3355	16129167	3.23415228439
3356	90111533	3.23415228439
3357	90111290	3.22903718372
3358	16129427	3.22618411474
3359	16130856	3.22598241373
3360	90111727	3.2231024482
3361	16128635	3.22264845991
3362	16128672	3.21888481226
3363	16130471	3.21637794932
3364	16128563	3.21501338235
3365	145698313	3.20783497607
3366	16129291	3.20478020607
3367	16128886	3.20478020607
3368	16129488	3.20429932124
3369	90111687	3.20350955787
3370	16131068	3.2020291727
3371	16130042	3.20008168529
3372	90111515	3.19926502539
3373	16130546	3.19826552505
3374	16130069	3.19541245607
3375	16131690	3.19493157123
3376	16131492	3.19472987022
3377	16131145	3.19472987022
3378	90111565	3.19472987022
3379	16129757	3.1922074344
3380	16128124	3.1896066527
3381	16132191	3.18903184911
3382	16129986	3.18676170057
3383	90111647	3.18584300506
3384	16129521	3.18536212022
3385	16131506	3.18536212022
3386	16129835	3.18536212022
3387	16129032	3.18536212022
3388	90111156	3.18516041921
3389	16129707	3.18457749876
3390	16129681	3.18299805292
3391	145698306	3.18251716809
3392	16131922	3.18251716809
3393	16130598	3.18230735022
3394	16128771	3.17760882944
3395	16128318	3.1757926692
3396	16129654	3.17431228403
3397	16128830	3.17385829574
3398	16132018	3.16555949292
3399	b2814	3.16555949292
3400	16128549	3.16449054573
3401	16131937	3.16271454079
3402	16132061	3.16004431223
3403	16131816	3.15859082361
3404	16131928	3.15826019044
3405	16129289	3.15719124325
3406	16130600	3.15719124325
3407	16130773	3.15565940874
3408	16131990	3.15550915707
3409	16128429	3.14989194077
3410	16128426	3.14889244044
3411	94541134	3.14820985459
3412	16129964	3.14762179223
3413	16130514	3.14762179223
3414	16129574	3.14593970605
3415	90111098	3.14545882121
3416	16130238	3.1447768401
3417	16131246	3.1445401257
3418	16131196	3.14308663707
3419	16131573	3.14169517357
3420	16132035	3.13884210458
3421	90111213	3.13838811629
3422	16131527	3.13805234122
3423	16131561	3.13757145638
3424	16128790	3.13757145638
3425	90111658	3.13757145638
3426	16128922	3.13657195605
3427	16128552	3.13599715245
3428	16131912	3.1347183874
3429	16128820	3.13303630122
3430	16131032	3.13067223392
3431	16129143	3.13067223392
3432	90111231	3.12927265357
3433	49176361	3.12927265357
3434	16131162	3.1273382801
3435	16128875	3.12652162019
3436	16131187	3.12573699873
3437	16129874	3.1247374984
3438	16131088	3.12357463245
3439	16131671	3.12230398425
3440	16129884	3.12130448392
3441	16131600	3.12082359908
3442	16128329	3.12051986246
3443	16130282	3.12003897762
3444	16130496	3.11492387695
3445	16129564	3.11468716255
3446	b4418	3.1135242966
3447	16131992	3.1135242966
3448	16128113	3.1135242966
3449	16129298	3.11183409357
3450	16128458	3.11125414806
3451	16130551	3.11067122762
3452	16131435	3.10898914143
3453	16128292	3.10840919593
3454	94541117	3.10679979771
3455	90111547	3.1067189929
3456	16131136	3.10531941254
3457	16130299	3.1011017766
3458	16130343	3.09975032358
3459	16130862	3.09883162807
3460	16130258	3.09835074323
3461	16131508	3.09666865705
3462	16129727	3.09529597323
3463	16130625	3.09529597323
3464	16128825	3.09381558806
3465	16130619	3.09145152077
3466	16129984	3.09097063593
3467	49176423	3.09053282525
3468	90111203	3.09005194041
3469	16131769	3.08684691875
3470	16130742	3.08651628558
3471	16130005	3.08559759006
3472	90111514	3.08424613705
3473	90111235	3.08275263793
3474	16131735	3.08140118491
3475	90111174	3.08140118491
3476	16131758	3.08000160456
3477	16129069	3.07954761626
3478	16131728	3.07854811593
3479	16129498	3.07854811593
3480	16130559	3.07727746773
3481	90111176	3.06897866492
3482	16131234	3.06897866492
3483	16129980	3.06757908456
3484	49176463	3.06709819972
3485	b4443	3.06473413243
3486	16130001	3.06167936243
3487	16130802	3.06027978208
3488	16132219	3.05961091491
3489	16130704	3.05928028175
3490	16131818	3.05882629345
3491	16128697	3.05608337693
3492	16128730	3.05574462691
3493	16128731	3.05574462691
3494	16130691	3.05516468141
3495	16129359	3.05323030795
3496	16131194	3.05289967478
3497	16130108	3.05223080761
3498	90111738	3.05183072759
3499	16128818	3.05183072759
3500	16129499	3.05183072759
3501	16131338	3.05162902658
3502	16128741	3.05162902658
3503	16129467	3.05014864141
3504	90111257	3.0487759576
3505	90111395	3.04493150513
3506	16130607	3.04453142511
3507	49176424	3.04386255794
3508	16131507	3.04366085693
3509	16130255	3.04333022377
3510	226524756	3.04307793648
3511	16131386	3.04226127658
3512	16129073	3.04226127658
3513	16131975	3.03920650658
3514	16128209	3.03872562174
3515	16131906	3.03772612141
3516	16129741	3.03772612141
3517	90111637	3.03681554274
3518	16131413	3.03488116928
3519	16130806	3.03348158892
3520	16132199	3.03228038758
3521	16131349	3.0320281003
3522	345452726	3.0307574521
3523	16130770	3.02927706693
3524	b4624	3.02894643376
3525	90111471	3.02505943098
3526	16130139	3.02105906893
3527	16128898	3.01970761591
3528	16130247	3.01694346859
3529	16132019	3.01694346859
3530	16129273	3.01288919826
3531	16128163	3.01240831343
3532	16130227	3.01148961791
3533	16129770	3.01133936624
3534	16128947	3.00444014378
3535	16130240	3.00304056342
3536	16129491	3.00304056342
3537	16128658	3.00143928206
3538	16131118	2.99681020813
3539	16130332	2.99474176061
3540	90111463	2.99438980792
3541	16129962	2.99405917476
3542	16128352	2.99405917476
3543	49176426	2.99347111241
3544	16128046	2.99299022757
3545	90111595	2.98777309129
3546	16131347	2.98469142476
3547	90111323	2.98469142476
3548	16130829	2.98342077655
3549	16128888	2.98323793613
3550	16128043	2.98163665476
3551	16129818	2.98163665476
3552	49176435	2.98115576992
3553	16129081	2.98056770757
3554	16129892	2.98056770757
3555	16130438	2.97772275544
3556	94541130	2.97512197374
3557	90111650	2.97512197374
3558	16130405	2.97318760027
3559	16130409	2.97318760027
3560	16131815	2.97270671544
3561	16129762	2.97226890476
3562	90111430	2.97226890476
3563	16130839	2.97178801992
3564	16131889	2.96825236509
3565	16132201	2.96588829779
3566	16128260	2.96588829779
3567	16130995	2.96530023544
3568	16128937	2.9622185689
3569	16128869	2.9622185689
3570	49176429	2.96176458061
3571	b2403	2.96076508028
3572	16128750	2.95800093296
3573	16129541	2.95792012814
3574	16130137	2.95752004812
3575	16129215	2.95664947994
3576	16129055	2.95652054779
3577	16129990	2.95483846161
3578	90111304	2.95038411126
3579	16131219	2.9497960489
3580	16130774	2.94695109677
3581	90111575	2.94478812575
3582	145698235	2.94114529341
3583	16131134	2.94066440857
3584	16130454	2.93690076092
3585	16131375	2.93690076092
3586	16129767	2.93404769194
3587	162135920	2.9317775434
3588	162135894	2.93168362464
3589	226524712	2.93144691024
3590	94541118	2.9312027398
3591	16129182	2.92952065362
3592	16130400	2.92941861801
3593	16132110	2.92845170643
3594	16129059	2.92834967082
3595	16130123	2.92812107327
3596	16130900	2.92766708497
3597	16130274	2.9243974361
3598	16131866	2.92399735608
3599	90111667	2.92172720755
3600	16131505	2.92063378846
3601	16128060	2.91994308576
3602	16131292	2.91878021981
3603	16129528	2.91709813362
3604	16128569	2.91401646709
3605	94541099	2.91401646709
3606	16128246	2.91342840473
3607	16130830	2.91158295293
3608	16130462	2.9098927499
3609	16130059	2.90921076879
3610	16129745	2.90497935025
3611	16130962	2.9007617143
3612	16128109	2.9007617143
3613	16131077	2.89907962812
3614	90111206	2.89178032564
3615	16130808	2.89178032564
3616	16128161	2.89119226329
3617	16128520	2.89038074528
3618	16129893	2.89038074528
3619	b2691	2.88785830947
3620	16132016	2.88762971191
3621	16129052	2.88632647496
3622	16132112	2.8862570281
3623	16128938	2.88617622328
3624	16129401	2.88525752777
3625	16131454	2.88357544158
3626	16131639	2.88357544158
3627	16131480	2.88241257564
3628	16129062	2.87935780564
3629	90111486	2.8788769208
3630	16131471	2.87835830531
3631	16132149	2.87236223978
3632	b4442	2.8695091708
3633	226524716	2.86830796945
3634	16131948	2.86797733629
3635	16131481	2.86723902226
3636	16128336	2.8669083891
3637	16131761	2.86337273427
3638	16128175	2.86121036798
3639	16129593	2.85993971978
3640	16128038	2.85607343179
3641	49176336	2.85492367978
3642	16129446	2.84988938393
3643	16128269	2.84988938393
3644	90111560	2.8488898836
3645	16131168	2.84810526214
3646	49176140	2.83753631079
3647	16128783	2.83753631079
3648	16132085	2.83578477775
3649	16128296	2.83281089346
3650	16131049	2.83154024526
3651	16128572	2.83016756145
3652	90111485	2.82868717628
3653	16128102	2.82868717628
3654	49176428	2.8246410228
3655	162135902	2.82415202111
3656	16131451	2.82003642078
3657	16128171	2.81911772526
3658	16129877	2.81911772526
3659	16129698	2.81763734009
3660	90111476	2.8148192845
3661	16130411	2.81114955561
3662	49176410	2.81046696976
3663	b2692	2.80888454898
3664	b2693	2.80888454898
3665	16131574	2.80806788908
3666	16131254	2.8015852465
3667	90111371	2.8003145983
3668	16128745	2.79931509797
3669	16131602	2.79664486941
3670	16130120	2.79656406459
3671	16128027	2.79647014583
3672	90111345	2.79371911246
3673	16128474	2.79361707685
3674	90111734	2.79280041695
3675	16131526	2.79234642865
3676	16130354	2.7909468483
3677	16128170	2.79086604348
3678	16130056	2.78926476211
3679	16131220	2.78826526178
3680	16129634	2.78719631459
3681	16128839	2.783566741
3682	16131057	2.77559857135
3683	16131339	2.77399728998
3684	16132125	2.77139650828
3685	16129610	2.77091562344
3686	16131144	2.77032756109
3687	16129283	2.76984667626
3688	16130618	2.76884717592
3689	16129604	2.76806255446
3690	16129989	2.76579240593
3691	16130859	2.7629474538
3692	16130019	2.75969430479
3693	16130062	2.75882373661
3694	162135892	2.75870292131
3695	b4433	2.75824081616
3696	16128018	2.75597878448
3697	16129821	2.75457920413
3698	b3545	2.75309881895
3699	145698296	2.75289711794
3700	16129425	2.75279508233
3701	16127998	2.75152443413
3702	16131412	2.75152443413
3703	16130651	2.74613014964
3704	16128276	2.74452886827
3705	90111348	2.74047459794
3706	162135916	2.74047459794
3707	226524750	2.73999371311
3708	b0244	2.73931173199
3709	16129674	2.73623006546
3710	16129585	2.73477657683
3711	16131073	2.73337699647
3712	16131266	2.72826189581
3713	49176355	2.7261797296
3714	16128337	2.72332666062
3715	16131200	2.72187317199
3716	16131199	2.72187317199
3717	16129972	2.71844015751
3718	90111381	2.71821155995
3719	90111530	2.71583937581
3720	16131173	2.71535849097
3721	94541137	2.71467590512
3722	226524705	2.7137572096
3723	16131911	2.71197308781
3724	16128094	2.70922205444
3725	16132196	2.70805918849
3726	16129147	2.70578903996
3727	16128721	2.70578903996
3728	16130106	2.70385466649
3729	16129339	2.70225338512
3730	16128761	2.69749023714
3731	90111091	2.6970093523
3732	16131262	2.69563666849
3733	16131617	2.69563666849
3734	16129443	2.69515578365
3735	16128456	2.69110963018
3736	16129038	2.69004068299
3737	16128946	2.68558633264
3738	16131115	2.68550552782
3739	16128010	2.68458683231
3740	16128565	2.68458683231
3741	90111591	2.68458683231
3742	90111427	2.68458683231
3743	16129586	2.68410594747
3744	226524758	2.68174188017
3745	16128044	2.68105117747
3746	16128385	2.67713727815
3747	16128702	2.67593607681
3748	16132005	2.67453649645
3749	49176421	2.67148172646
3750	16129462	2.67100084162
3751	b4438	2.66883847534
3752	16128857	2.66756782714
3753	16129761	2.66723719397
3754	16128638	2.66715638915
3755	16132145	2.66578370534
3756	16129689	2.66451305714
3757	16131656	2.66351355681
3758	16131288	2.66303267197
3759	16130506	2.66026852465
3760	16130658	2.65926902432
3761	90111442	2.65926902432
3762	16130561	2.65781553569
3763	16130958	2.65733465086
3764	90111404	2.65473386916
3765	49176430	2.65473386916
3766	90111610	2.65366492197
3767	16129635	2.65003534837
3768	226524749	2.64921868847
3769	226524748	2.64921868847
3770	16128979	2.64636561948
3771	226524752	2.64636561948
3772	90111187	2.64636561948
3773	16128749	2.64516441814
3774	16130118	2.64476433812
3775	16130098	2.64183858117
3776	16130178	2.64043900082
3777	16130068	2.63946639702
3778	16131039	2.639066317
3779	16128453	2.63247083117
3780	16130575	2.6322610133
3781	90111618	2.63120018296
3782	16131366	2.62834711398
3783	16130810	2.6278147798
3784	16128087	2.62574633228
3785	16131353	2.62496171082
3786	16131515	2.62279934454
3787	16128076	2.62269156229
3788	90111706	2.62211675869
3789	16130473	2.6210478115
3790	16130133	2.6210478115
3791	16129402	2.620529196
3792	16128149	2.61984661016
3793	90111414	2.61651265634
3794	16131523	2.61274900869
3795	16128326	2.61274900869
3796	16131404	2.61099747565
3797	16130516	2.60454412463
3798	90111693	2.60409825319
3799	16130928	2.60409825319
3800	16131222	2.60409013634
3801	16128454	2.60327347643
3802	16132150	2.6004285243
3803	16130850	2.59984560385
3804	16129208	2.59857495565
3805	16130736	2.5918774342
3806	16128598	2.58892469982
3807	16128824	2.58859406665
3808	90111106	2.58752511946
3809	90111188	2.58574099767
3810	145698249	2.58467205048
3811	b4425	2.58467205048
3812	16131985	2.58447034947
3813	90111374	2.58347084913
3814	16129895	2.58347084913
3815	16131972	2.58289604554
3816	16131722	2.580625897
3817	16131172	2.57569066182
3818	16130654	2.57057556115
3819	90111597	2.57057556115
3820	16129680	2.568203377
3821	16129249	2.56772249217
3822	16128197	2.56512171047
3823	90111410	2.56327625867
3824	16130695	2.55983512733
3825	90111700	2.55815304115
3826	16130094	2.55245502004
3827	90111307	2.55212438687
3828	16132087	2.5493733535
3829	16131447	2.54878529115
3830	16128558	2.54830440631
3831	16131752	2.54288556902
3832	16131195	2.542485489
3833	16128622	2.54240468418
3834	145698267	2.54240468418
3835	16128883	2.5345867662
3836	226524740	2.53419980013
3837	16131989	2.53143565281
3838	94541103	2.52858258383
3839	49176296	2.52413635033
3840	16131035	2.52220197686
3841	16128177	2.52220197686
3842	90111399	2.52168336137
3843	16128406	2.52120247653
3844	16131140	2.51993182833
3845	16130875	2.518932328
3846	145698295	2.51853224798
3847	16128965	2.51616818068
3848	16129523	2.51616818068
3849	145698240	2.51399709281
3850	226524709	2.51183472653
3851	90111466	2.50855135898
3852	16129879	2.50855135898
3853	94541091	2.50511834449
3854	16131265	2.50226527551
3855	162135921	2.50158268966
3856	16128689	2.50158268966
3857	16130344	2.50158268966
3858	90111303	2.49536605305
3859	16130493	2.4952966062
3860	90111653	2.49506800864
3861	16131811	2.4926958245
3862	16128019	2.49221493966
3863	16128726	2.49221493966
3864	16129859	2.49221493966
3865	16130926	2.48071111518
3866	16130189	2.47811033348
3867	16128943	2.47694746753
3868	16128450	2.47341181269
3869	16128683	2.46964816505
3870	49176418	2.46805999762
3871	90111437	2.46796607886
3872	16130891	2.46404406269
3873	16128225	2.46284286135
3874	16128921	2.46244278132
3875	16130253	2.46236197651
3876	16129699	2.46177391416
3877	16128954	2.46144328099
3878	16130809	2.45791574301
3879	16130414	2.45187382997
3880	90111487	2.44945857167
3881	16129918	2.44902887784
3882	16128511	2.44617580886
3883	16129451	2.44442427582
3884	90111152	2.44401283784
3885	90111596	2.44264015403
3886	16129831	2.44037000549
3887	16129823	2.43897042514
3888	90111095	2.4371944202
3889	16131738	2.43612547301
3890	90111201	2.43612547301
3891	49176118	2.43612547301
3892	16130937	2.43612547301
3893	16131521	2.43467198438
3894	16131520	2.43467198438
3895	16130407	2.43159031784
3896	226524723	2.42907599887
3897	90111735	2.42607513715
3898	16129996	2.42322206817
3899	16128239	2.41937761571
3900	16130898	2.41632284571
3901	226524714	2.41457131267
3902	16131475	2.41071874336
3903	90111230	2.40935417639
3904	226524722	2.4074737112
3905	16130838	2.40675339469
3906	16130166	2.40627250986
3907	16131149	2.40520356267
3908	16130744	2.39690475985
3909	16131921	2.39612013839
3910	16129474	2.39384998986
3911	90111567	2.39336910502
3912	16128763	2.38833480917
3913	16130041	2.386854424
3914	16130196	2.38540093537
3915	16128382	2.383799654
3916	16131176	2.37298653222
3917	16131175	2.37298653222
3918	16131794	2.36932194524
3919	90111388	2.36805129704
3920	16131113	2.36805129704
3921	90111453	2.3657811485
3922	16128580	2.36486245299
3923	16129776	2.36235327592
3924	16128507	2.35916443187
3925	16129168	2.35868354703
3926	16128838	2.3559594102
3927	16128670	2.35440067915
3928	16130058	2.35138424455
3929	16130174	2.34457894085
3930	90111202	2.34181479354
3931	16131925	2.34033440836
3932	16131047	2.33076495735
3933	226524747	2.33076495735
3934	16130986	2.32931146872
3935	16129533	2.32883058388
3936	16129797	2.32791188837
3937	16128439	2.32791188837
3938	16131193	2.322106085
3939	16130853	2.31926113287
3940	16130105	2.31834243735
3941	16129629	2.30921079701
3942	16131236	2.30821129668
3943	49176375	2.30316888398
3944	16129304	2.29853981005
3945	16130669	2.29805892522
3946	16130087	2.29678827702
3947	16129372	2.29394332488
3948	16128969	2.29027359599
3949	16131154	2.28969067555
3950	16130347	2.28573844083
3951	49176417	2.28388487218
3952	16129116	2.28149390834
3953	90111625	2.27864083936
3954	16129176	2.27579588723
3955	90111376	2.27274111723
3956	16132094	2.2704709687
3957	16130763	2.2704709687
3958	16129937	2.2704709687
3959	16130941	2.2704709687
3960	16129363	2.2704709687
3961	16128346	2.2704709687
3962	16128840	2.26988804825
3963	16132123	2.26907138834
3964	16129738	2.26761789972
3965	b0203	2.26622643621
3966	b3853	2.26622643621
3967	b3276	2.26622643621
3968	16129170	2.26622643621
3969	16130317	2.26477294758
3970	90111586	2.26477294758
3971	16130217	2.26110321869
3972	16131834	2.25756756386
3973	90111251	2.25520349657
3974	49176279	2.25480341655
3975	90111236	2.25280441588
3976	16128014	2.24583574656
3977	16130322	2.24275408003
3978	16132189	2.24230009173
3979	16132205	2.24090051138
3980	16131188	2.23409520768
3981	b4611	2.23133106036
3982	16130819	2.23125025554
3983	16130420	2.23125025554
3984	145698239	2.23091962238
3985	90111312	2.23091962238
3986	16129656	2.22964897418
3987	16130488	2.2267959052
3988	16131252	2.22563303925
3989	16130592	2.2244318379
3990	16128173	2.22395095306
3991	16131771	2.22255137271
3992	b3123	2.21743627204
3993	90111080	2.20453286721
3994	16131931	2.20147809721
3995	16128688	2.19872706384
3996	b3757	2.19804508273
3997	16129953	2.19723356472
3998	16129442	2.19496341619
3999	16130729	2.19177971404
4000	16131984	2.19042826102
4001	16131603	2.19042826102
4002	16129983	2.18926539508
4003	90111278	2.18641232609
4004	90111705	2.18473023991
4005	90111239	2.18206001135
4006	16130479	2.18060652273
4007	16130698	2.17684287508
4008	16128877	2.17616028923
4009	16130067	2.17070643854
4010	16128615	2.16371087269
4011	162135910	2.16225738406
4012	90111402	2.15941243193
4013	49176353	2.15801285157
4014	16131814	2.15633076539
4015	16130280	2.15128835269
4016	345452725	2.14844340055
4017	90111537	2.14844340055
4018	90111249	2.14744390022
4019	16130250	2.1428392982
4020	16129718	2.14263759719
4021	49176295	2.1402385165
4022	16129021	2.1383930647
4023	16130827	2.13742046091
4024	16131802	2.13385790954
4025	16129251	2.13326984718
4026	16129799	2.13032285944
4027	16128492	2.12678720461
4028	16131183	2.11900187539
4029	16130724	2.11859043741
4030	16130012	2.11022218773
4031	16131737	2.10762140603
4032	16132127	2.10616791741
4033	16130613	2.10156331539
4034	16131231	2.09917235155
4035	16129224	2.09779966774
4036	16131223	2.0955295192
4037	16129897	2.09210164662
4038	16130480	2.09041956044
4039	16128085	2.08823021672
4040	90111261	2.08674983155
4041	16130222	2.08506774537
4042	16129190	2.08085010942
4043	16129595	2.06694720425
4044	16131905	2.06143202357
4045	16128340	2.0568968684
4046	16128699	2.04859806559
4047	16131258	2.0444743484
4048	16131245	2.0400281149
4049	16128618	2.03895916771
4050	b0665	2.03511471525
4051	16130545	2.03433009379
4052	16131438	2.0306603649
4053	16131762	2.0306603649
4054	16129153	2.0263350276
4055	16131271	2.02505626254
4056	16129926	2.02485456153
4057	16130831	2.02061002904
4058	90111215	2.01815704008
4059	16130507	2.01539289277
4060	16131491	2.0126418594
4061	16128509	2.00694383828
4062	94541110	2.00650542286
4063	16130611	2.00386217174
4064	49176475	2.00213753525
4065	16129842	1.99655475241
4066	16131452	1.99610888097
4067	16128146	1.98938438208
4068	16129568	1.98790399691
